3.725209053813943960e+00,3.230749375305455917e+00,3.023433339717256807e+00,2.528449742362680830e+00,3.928982020962572985e+00,2.775841793215171993e+00,2.864727700237997610e+00,2.273841733748170668e+00,2.995611401268041263e+00,3.127040251046970809e+00,3.250938886375969616e+00,2.752679702281814578e+00,3.502159683933897316e+00,3.697414121539274401e+00,3.389917043679032904e+00,3.410968324619843450e+00,3.437179193706774605e+00,3.037259097173530265e+00,3.567588643243447599e+00,3.271758799236950122e+00
5.053844565849111348e+00,4.475632007841022997e+00,4.464449272054748619e+00,4.053078013257210621e+00,4.836597243654912504e+00,4.635301854101932406e+00,4.119520837988118522e+00,4.655732444825118499e+00,3.923230955104076045e+00,4.535938007473017564e+00,2.752679702281814578e+00,5.166126114468837294e+00,5.858498136014829605e+00,4.810453835116745402e+00,4.652589132318826870e+00,5.375212099313287695e+00,4.897974471465619928e+00,4.759213328662715625e+00,4.811931442280680926e+00,4.410689419176143211e+00
6.816327141712378079e+00,5.719167388160132148e+00,6.170025801761836348e+00,5.709108866639617474e+00,6.016317610460723664e+00,6.177343258354449418e+00,4.441453526655207540e+00,5.888772986669932763e+00,4.900663416393873817e+00,6.573929916233133497e+00,3.502159683933897316e+00,5.858498136014829605e+00,8.856671394834339850e+00,6.006454233620520000e+00,6.040938373982800869e+00,6.341941827464630421e+00,5.831453587010379636e+00,6.200010925230044379e+00,5.569270433782050667e+00,7.129494008619304601e+00
5.683798357409161284e+00,4.879523287267910625e+00,4.868961935533661745e+00,4.532570460507757915e+00,5.563531281536834072e+00,4.720880705608173855e+00,3.812692279746994650e+00,4.871615992445943455e+00,4.459728644253733165e+00,4.911663708862427313e+00,3.697414121539274401e+00,4.810453835116745402e+00,6.006454233620520000e+00,6.674070296282629933e+00,5.636136183527066024e+00,5.937451009973687910e+00,5.484106197402066840e+00,5.411088477439239597e+00,5.610277004215726393e+00,5.266576738064493668e+00
5.815960946739614279e+00,5.238373981553065661e+00,5.836574188589793266e+00,4.615257777682796103e+00,5.759612801008042737e+00,5.566605295633264561e+00,4.486337620212159649e+00,4.667461455098159462e+00,4.729240798283666614e+00,4.789787161787863567e+00,3.389917043679032904e+00,4.652589132318826870e+00,6.040938373982800869e+00,5.636136183527066024e+00,6.763810808433360577e+00,6.931741274077358739e+00,5.604653939159556231e+00,4.931462826385308418e+00,5.240305798513164248e+00,5.568325619299368867e+00
5.697845538683502298e+00,5.028852665056001037e+00,5.660112796893489673e+00,4.877748603428213592e+00,5.918619824561273113e+00,5.751425957538587319e+00,4.988594109246809793e+00,5.901730410820199779e+00,4.910234458777892996e+00,5.728721981955969156e+00,3.410968324619843450e+00,5.375212099313287695e+00,6.341941827464630421e+00,5.937451009973687910e+00,6.931741274077358739e+00,9.058549207590813168e+00,5.598228025994752777e+00,5.673831432156609011e+00,5.378006185728141375e+00,5.758295087358276554e+00
5.569019526969891665e+00,5.439381077422374311e+00,5.944674305152277682e+00,4.508400698111195481e+00,5.713483918656054428e+00,5.671994770489121152e+00,4.057955497520950416e+00,4.279551129170398482e+00,4.912769621351680271e+00,4.560987214370264553e+00,3.437179193706774605e+00,4.897974471465619928e+00,5.831453587010379636e+00,5.484106197402066840e+00,5.604653939159556231e+00,5.598228025994752777e+00,6.541034236489291942e+00,5.028189390757916044e+00,5.107760949739525991e+00,4.832161661234257721e+00
5.463929396647309034e+00,4.936236490054131565e+00,4.744457203193876538e+00,4.402997114932432510e+00,4.952626968060620527e+00,4.764066302699650812e+00,3.404565845890278553e+00,4.706996066920551058e+00,3.902084045348836572e+00,5.066690903523193512e+00,3.037259097173530265e+00,4.759213328662715625e+00,6.200010925230044379e+00,5.411088477439239597e+00,4.931462826385308418e+00,5.673831432156609011e+00,5.028189390757916044e+00,5.818187419269467142e+00,4.619721993661189963e+00,5.034059214306109808e+00
5.278767639510627774e+00,5.091469734625612809e+00,4.405507915141653186e+00,3.661072620154025792e+00,5.115339590507042900e+00,4.497831182838478270e+00,4.341035236064927361e+00,4.486241092600475433e+00,4.055294801947869843e+00,4.254274756416347003e+00,3.567588643243447599e+00,4.811931442280680926e+00,5.569270433782050667e+00,5.610277004215726393e+00,5.240305798513164248e+00,5.378006185728141375e+00,5.107760949739525991e+00,4.619721993661189963e+00,6.090865595273043276e+00,4.679097487202019678e+00
5.734987371863894623e+00,5.183984846407267533e+00,4.954123282597917566e+00,5.685938709799963853e+00,5.595726421604704903e+00,5.087635832364434840e+00,3.740380007755839564e+00,4.353783030408679089e+00,3.938200862482815978e+00,5.165330381111973956e+00,3.271758799236950122e+00,4.410689419176143211e+00,7.129494008619304601e+00,5.266576738064493668e+00,5.568325619299368867e+00,5.758295087358276554e+00,4.832161661234257721e+00,5.034059214306109808e+00,4.679097487202019678e+00,7.777221819759986055e+00
